goodreads_book_id,tag_id,count
9627755,7924,50
9627755,21274,49
9627755,12680,49
9627755,12600,48
9627755,32996,48
9627755,831,48
9627755,3392,47
9627755,20781,47
9627755,22344,47
9627755,32088,46
9627755,2104,45
9627755,11491,44
9627755,5359,44
9627755,21387,44
9627755,33023,44
9627755,32099,42
9627755,27313,42
9627755,5393,41
9627755,741,41
9627755,747,40
9627755,24960,39
9627755,11550,39
9627755,2626,39
9627755,7852,38
9627755,781,37
9627755,19699,36
9627755,5360,36
9627755,4942,36
9635657,30574,88
9635657,9769,76
9635657,8717,63
9635657,19974,45
9635657,5207,33
9635657,22743,28
9635657,25438,24
9635657,6857,23
9635657,33114,20
9635657,22753,19
9635657,11557,14
9635657,11743,14
9635657,27199,14
9635657,6953,14
9635657,20774,14
9635657,13561,14
9635657,19983,13
9635657,9221,12
9635657,17129,12
9635657,6828,11
9635657,17124,11
9635657,6895,10
9635657,18045,10
9635657,2158,9
9635657,9779,9
9635657,26138,8
9635657,9886,8
9635657,13547,8
9635657,9429,8
9635657,3688,8
9635657,9776,8
9635657,6960,7
9635657,5444,7
9635657,15048,7
9635657,24831,7
9635657,9772,7
9635657,8055,6
9635657,14064,6
9635657,7725,6
9635657,134,6
9635657,1086,6
9635657,20824,5
9635657,6920,5
9635657,22352,5
9635657,6866,5
9635657,6597,5
9635657,11978,5
9635657,32099,5
9635657,7778,5
9635657,7484,5
9635657,13235,5
9635657,9767,5
9635657,9768,5
9635657,9766,5
9635657,6888,4
9635657,15169,4
9635657,11497,4
9635657,10644,4
9635657,11491,4
9635657,16799,4
9635657,27535,4
9635657,30521,4
9635657,10197,4
9635657,12600,4
9635657,11467,4
9635657,6847,4
9635657,25436,4
9635657,12680,4
9635657,12663,4
9635657,20821,4
9635657,20766,4
9635657,13366,4
9635657,12682,4
9635657,11977,4
9635657,29232,4
9635657,32989,3
9635657,20849,3
9635657,5090,3
9635657,33012,3
9635657,3371,3
9635657,1120,3
9635657,20781,3
9635657,6829,3
9635657,24996,3
9635657,5180,3
9635657,11987,3
9635657,21265,3
9635657,5918,3
9635657,6784,3
9635657,982,3
9635657,13489,3
9635657,21401,3
9635657,8789,3
9635657,1048,3
9635657,19603,3
9635657,575,3
9635657,25423,3
9635657,9778,3
9635657,30353,3
9635657,9775,3
9637479,30574,1812
9637479,22973,1065
9637479,22983,1013
9637479,26138,976
9637479,11305,814
9637479,11557,720
9637479,9882,719
9637479,31617,480
9637479,27613,324
9637479,8717,309
9637479,18886,255
9637479,23796,252
9637479,1642,248
9637479,27473,225
9637479,27199,207
9637479,11124,186
9637479,9848,140
9637479,2136,122
9637479,27611,118
9637479,30203,116
9637479,17213,102
9637479,29011,87
9637479,3389,85
9637479,11743,79
9637479,11590,78
9637479,10197,76
9637479,10371,76
9637479,11369,70
9637479,10825,68
9637479,8055,67
9637479,1128,62
9637479,27472,62
9637479,9638,61
9637479,18045,59
9637479,26163,59
9637479,12680,53
9637479,12035,53
9637479,27470,53
9637479,3392,52
9637479,22743,50
9637479,32623,50
9637479,25147,49
9637479,3371,46
9637479,3358,46
9637479,11136,46
9637479,5207,45
9637479,25148,45
9637479,24960,42
9637479,11497,41
9637479,10210,39
9637479,25149,36
9637479,28612,35
9637479,19524,34
9637479,11366,34
9637479,22977,34
9637479,24187,34
9637479,31745,33
9637479,32586,32
9637479,10093,32
9637479,1078,32
9637479,24992,32
9637479,547,32
9637479,23037,30
9637479,1691,29
9637479,11130,29
9637479,9221,28
9637479,30521,27
9637479,9477,27
9637479,23798,27
9637479,25150,26
9637479,17080,26
9637479,2135,26
9637479,24993,25
9637479,1659,25
9637479,10817,25
9637479,25151,24
9637479,1540,24
9637479,2138,24
9637479,10491,24
9637479,2104,23
9637479,11550,23
9637479,15048,23
9637479,25822,22
9637479,2132,22
9637479,11505,21
9637479,22991,21
9637479,27469,21
9637479,25765,19
9637479,24995,19
9637479,8076,19
9637479,21815,19
9637479,14894,19
9637479,18795,19
9637479,1671,19
9637479,11491,18
9637479,25153,18
9637479,11595,18
9637479,11709,18
9637479,14007,18
9637479,24997,17
9647532,30574,10901
9647532,26771,733
9647532,26837,473
9647532,11743,212
9647532,26894,201
9647532,8717,200
9647532,3389,162
9647532,11557,144
9647532,3392,140
9647532,3358,99
9647532,27398,91
9647532,3371,83
9647532,22743,74
9647532,11305,69
9647532,26785,57
9647532,15048,57
9647532,2056,56
9647532,29146,55
9647532,17213,43
9647532,10197,36
9647532,3377,36
9647532,3379,34
9647532,18045,33
9647532,1691,31
9647532,28247,31
9647532,26897,30
9647532,5207,27
9647532,26842,24
9647532,1642,24
9647532,28235,23
9647532,16561,22
9647532,10210,20
9647532,11370,19
9647532,30521,19
9647532,25147,19
9647532,26670,19
9647532,11590,18
9647532,32586,17
9647532,25149,16
9647532,24995,15
9647532,28300,15
9647532,22753,14
9647532,25148,14
9647532,9221,13
9647532,21989,13
9647532,25150,13
9647532,26884,13
9647532,27412,13
9647532,12680,13
9647532,29150,13
9647532,25506,12
9647532,28525,12
9647532,12021,12
9647532,22034,11
9647532,4949,11
9647532,25822,11
9647532,15067,11
9647532,1659,10
9647532,2580,10
9647532,24992,10
9647532,26774,10
9647532,30800,10
9647532,7725,10
9647532,25152,9
9647532,18282,9
9647532,1128,8
9647532,25151,8
9647532,17217,8
9647532,24997,8
9647532,18284,8
9647532,783,8
9647532,1416,8
9647532,7308,8
9647532,28532,8
9647532,27766,8
9647532,26896,8
9647532,33114,7
9647532,10644,7
9647532,18990,7
9647532,24996,7
9647532,24999,7
9647532,26816,7
9647532,27401,7
9647532,6122,7
9647532,11376,7
9647532,12663,7
9647532,18991,7
9647532,661,7
9647532,8397,7
9647532,27199,6
9647532,15169,6
9647532,5090,6
9647532,32099,6
9647532,21815,6
9647532,698,6
9647532,15362,6
9647532,12709,6
9647532,28298,6
9647532,780,6
9647532,3546,6
9677870,30574,5834
9677870,23605,883
9677870,23596,271
9677870,6953,229
9677870,6895,170
9677870,15676,169
9677870,6857,162
9677870,6888,138
9677870,17124,138
9677870,11557,95
9677870,6960,86
9677870,17129,85
9677870,28776,70
9677870,7704,67
9677870,8717,59
9677870,24224,52
9677870,6920,42
9677870,23624,38
9677870,2938,37
9677870,15304,36
9677870,6914,33
9677870,11743,31
9677870,23595,31
9677870,15048,30
9677870,25014,27
9677870,6931,23
9677870,17210,23
9677870,6984,20
9677870,18045,18
9677870,28770,17
9677870,16799,16
9677870,25020,16
9677870,7958,16
9677870,30521,15
9677870,6977,15
9677870,6866,15
9677870,17113,15
9677870,30899,15
9677870,10397,14
9677870,17090,14
9677870,6891,14
9677870,12663,14
9677870,23623,14
9677870,8369,14
9677870,5207,13
9677870,22743,13
9677870,6976,13
9677870,28778,12
9677870,24226,12
9677870,21689,11
9677870,11542,11
9677870,7960,11
9677870,12296,10
9677870,25149,10
9677870,17094,10
9677870,23614,10
9677870,15677,10
9677870,22753,9
9677870,9221,9
9677870,32586,9
9677870,5427,9
9677870,12680,9
9677870,19445,9
9677870,17160,9
9677870,7956,9
9677870,15678,9
9677870,17086,8
9677870,12323,8
9677870,29388,8
9677870,6930,8
9677870,28780,8
9677870,6983,8
9677870,7959,8
9677870,7706,8
9677870,27471,8
9677870,24167,7
9677870,4829,7
9677870,12171,7
9677870,20849,6
9677870,10644,6
9677870,25151,6
9677870,26735,6
9677870,18051,6
9677870,15541,6
9677870,5140,6
9677870,17158,6
9677870,8491,6
9677870,10296,6
9677870,4828,6
9677870,30900,6
9677870,30902,6
9677870,24225,6
9677870,23621,6
9677870,11590,5
9677870,11513,5
9677870,6988,5
9677870,16667,5
9677870,13187,5
9677870,30901,5
9677870,27146,5
9680718,11557,1983
9680718,33114,1252
9680718,11305,1220
9680718,22973,1033
9680718,21024,726
9680718,26138,693
9680718,32989,668
9680718,27199,472
9680718,22983,313
9680718,5207,304
9680718,29011,251
9680718,30574,245
9680718,31617,213
9680718,11590,212
9680718,13656,203
9680718,30521,192
9680718,17213,165
9680718,31745,149
9680718,18886,142
9680718,16334,140
9680718,10197,130
9680718,32586,122
9680718,22743,121
9680718,8406,121
9680718,9277,115
9680718,11743,96
9680718,10210,94
9680718,19524,91
9680718,13320,88
9680718,4944,85
9680718,33009,81
9680718,25148,81
9680718,18668,78
9680718,33035,74
9680718,25149,73
9680718,1128,67
9680718,1540,66
9680718,23796,66
9680718,12035,62
9680718,11497,61
9680718,18045,61
9680718,11550,60
9680718,12334,60
9680718,16324,59
9680718,25151,58
9680718,25822,57
9680718,32099,57
9680718,2104,56
9680718,20731,55
9680718,25150,54
9680718,22977,53
9680718,3389,52
9680718,11505,51
9680718,10094,51
9680718,4834,50
9680718,22753,49
9680718,24960,46
9680718,4942,46
9680718,17080,45
9680718,9638,44
9680718,24995,43
9680718,10093,42
9680718,21274,42
9680718,8407,42
9680718,1691,41
9680718,20774,41
9680718,15169,41
9680718,29452,41
9680718,11503,41
9680718,31723,41
9680718,1078,40
9680718,25152,39
9680718,32996,39
9680718,11491,38
9680718,24997,38
9680718,11366,38
9680718,27315,38
9680718,33045,37
9680718,25167,35
9680718,11988,35
9680718,25147,34
9680718,24996,34
9680718,29316,34
9680718,12680,34
9680718,5393,34
9680718,3392,33
9680718,17081,33
9680718,18640,32
9680718,8408,32
9680718,16429,32
9680718,11574,31
9680718,32080,31
9680718,5090,30
9680718,11595,30
9680718,18680,30
9680718,24993,30
9680718,27314,30
9680718,783,29
9680718,21426,29
9680718,13323,29
9712341,30574,23065
9712341,6750,485
9712341,26138,224
9712341,11557,209
9712341,8717,147
9712341,8055,100
9712341,8076,72
9712341,6766,45
9712341,15048,42
9712341,1642,41
9712341,11590,34
9712341,11743,32
9712341,12680,31
9712341,6729,27
9712341,26197,24
9712341,17213,18
9712341,12598,18
9712341,30521,17
9712341,10210,17
9712341,10093,15
9712341,5207,14
9712341,10197,14
9712341,28525,14
9712341,11497,12
9712341,19524,11
9712341,25148,10
9712341,9638,10
9712341,28532,10
9712341,5756,10
9712341,1128,9
9712341,11574,9
9712341,9477,9
9712341,15067,9
9712341,14408,9
9712341,22743,8
9712341,5751,8
9712341,25150,8
9712341,25167,8
9712341,1659,8
9712341,8740,8
9712341,26121,8
9712341,28528,8
9712341,2104,7
9712341,10094,7
9712341,24993,7
9712341,32099,7
9712341,26146,7
9712341,21900,7
9712341,25153,6
9712341,18682,6
9712341,25147,6
9712341,24996,6
9712341,31505,6
9712341,25822,6
9712341,751,6
9712341,13240,6
9712341,12663,6
9712341,18852,6
9712341,11630,6
9712341,33114,5
9712341,24960,5
9712341,10644,5
9712341,11491,5
9712341,9886,5
9712341,32586,5
9712341,25149,5
9712341,24995,5
9712341,1078,5
9712341,21487,5
9712341,4076,5
9712341,1010,5
9712341,18520,5
9712341,12690,5
9712341,5745,5
9712341,22689,4
9712341,25151,4
9712341,12600,4
9712341,8067,4
9712341,1416,4
9712341,722,4
9712341,22944,4
9712341,32080,4
9712341,18525,4
9712341,26220,4
9712341,17391,4
9712341,6745,4
9712341,15060,4
9712341,5746,4
9712341,31430,4
9712341,5775,4
9712341,19530,4
9712341,13792,4
9712341,18608,4
9712341,25450,4
9712341,17667,4
9712341,6759,4
9712341,9221,3
9712341,11595,3
9712341,32095,3
9712341,21901,3
9761771,30574,30135
9761771,11557,1440
9761771,33114,806
9761771,11305,700
9761771,22973,637
9761771,21024,511
9761771,26138,468
9761771,8717,397
9761771,32989,381
9761771,27199,249
9761771,22983,207
9761771,5207,181
9761771,11590,179
9761771,13656,159
9761771,29011,150
9761771,31617,137
9761771,16334,119
9761771,18886,116
9761771,18668,114
9761771,17213,108
9761771,8406,102
9761771,9277,85
9761771,25148,79
9761771,10210,69
9761771,1128,67
9761771,22743,65
9761771,13320,65
9761771,30521,64
9761771,10197,63
9761771,4944,61
9761771,16324,61
9761771,31745,59
9761771,33035,57
9761771,11743,54
9761771,25149,54
9761771,11497,47
9761771,1540,47
9761771,12334,45
9761771,33009,43
9761771,11550,43
9761771,32586,43
9761771,11491,41
9761771,4942,41
9761771,22977,41
9761771,23796,41
9761771,25151,40
9761771,25150,38
9761771,2104,37
9761771,24995,37
9761771,20774,36
9761771,11505,36
9761771,17080,36
9761771,8407,35
9761771,25822,34
9761771,24997,33
9761771,10094,33
9761771,1078,33
9761771,8408,33
9761771,16429,33
9761771,11503,31
9761771,24993,31
9761771,24960,30
9761771,3389,30
9761771,25152,30
9761771,24996,30
9761771,12680,29
9761771,15169,28
9761771,1691,27
9761771,11595,27
9761771,22753,26
9761771,17081,26
9761771,20939,25
9761771,25167,25
9761771,18640,25
9761771,32996,25
9761771,18670,25
9761771,698,25
9761771,4834,25
9761771,13323,25
9761771,13321,25
9761771,10093,24
9761771,722,24
9761771,13651,24
9761771,20824,23
9761771,18045,23
9761771,11574,23
9761771,1120,23
9761771,18680,23
9761771,18682,23
9761771,11366,22
9761771,29452,21
9761771,21274,21
9761771,31723,21
9761771,11988,21
9761771,751,21
9761771,2852,21
9761771,33121,21
9761771,700,21
9761771,17083,21
9761771,21387,20
9761778,30574,10353
9761778,11557,1399
9761778,33114,683
9761778,11305,615
9761778,22973,568
9761778,21024,474
9761778,26138,413
9761778,32989,360
9761778,8717,347
9761778,27199,226
9761778,22983,208
9761778,13656,160
9761778,11590,155
9761778,5207,148
9761778,29011,125
9761778,16334,120
9761778,31617,117
9761778,8406,106
9761778,17213,92
9761778,18886,81
9761778,1128,72
9761778,18668,71
9761778,10197,65
9761778,22743,61
9761778,9277,59
9761778,16324,59
9761778,30521,58
9761778,13320,58
9761778,25149,56
9761778,11743,53
9761778,4944,49
9761778,25148,46
9761778,11497,42
9761778,33035,42
9761778,2104,40
9761778,31745,40
9761778,11550,39
9761778,32586,38
9761778,23796,38
9761778,25150,37
9761778,12334,37
9761778,33009,36
9761778,25151,36
9761778,24995,35
9761778,10210,34
9761778,1540,34
9761778,17080,34
9761778,8407,33
9761778,2852,32
9761778,11491,31
9761778,11503,31
9761778,4942,31
9761778,22977,31
9761778,24997,30
9761778,16429,30
9761778,11505,29
9761778,1120,29
9761778,11574,28
9761778,25822,28
9761778,3389,26
9761778,10094,26
9761778,24996,25
9761778,33045,25
9761778,22753,24
9761778,24960,24
9761778,20774,24
9761778,18640,24
9761778,18682,24
9761778,1078,24
9761778,1691,23
9761778,15169,23
9761778,25167,23
9761778,18680,23
9761778,722,23
9761778,12680,23
9761778,17081,23
9761778,20824,22
9761778,20731,22
9761778,11988,22
9761778,21387,22
9761778,25152,21
9761778,11595,21
9761778,24993,21
9761778,21274,21
9761778,698,21
9761778,17083,21
9761778,18670,20
9761778,700,20
9761778,13323,20
9761778,13321,20
9761778,13651,20
9761778,10093,19
9761778,18045,18
9761778,24999,18
9761778,4317,18
9761778,3392,17
9761778,5090,17
9761778,783,17
9761778,751,17
9761778,4834,17
9798177,8717,811
9798177,30574,719
9798177,25438,97
9798177,16095,90
9798177,33114,89
9798177,19983,88
9798177,15048,78
9798177,11743,72
9798177,19974,67
9798177,11557,58
9798177,6857,39
9798177,32989,37
9798177,27199,36
9798177,5207,33
9798177,22743,29
9798177,12680,28
9798177,26735,26
9798177,6953,21
9798177,17124,20
9798177,17129,20
9798177,20774,18
9798177,6895,18
9798177,5090,18
9798177,16799,16
9798177,13561,16
9798177,9221,15
9798177,3392,15
9798177,23106,15
9798177,13547,14
9798177,7484,14
9798177,1086,14
9798177,22753,13
9798177,7725,13
9798177,11221,12
9798177,31359,12
9798177,19980,12
9798177,6888,11
9798177,18045,11
9798177,33023,11
9798177,5583,11
9798177,5916,11
9798177,30521,10
9798177,15060,10
9798177,8055,9
9798177,16805,9
9798177,25436,9
9798177,7778,9
9798177,1200,9
9798177,5918,9
9798177,1691,8
9798177,3389,8
9798177,17213,8
9798177,32586,8
9798177,15067,8
9798177,7482,8
9798177,19984,8
9798177,33012,7
9798177,6960,7
9798177,3371,7
9798177,10210,7
9798177,6597,7
9798177,19954,7
9798177,13366,7
9798177,15063,7
9798177,15169,6
9798177,29452,6
9798177,33124,6
9798177,33165,6
9798177,10197,6
9798177,12600,6
9798177,8067,6
9798177,1416,6
9798177,32099,6
9798177,28964,6
9798177,134,6
9798177,25156,6
9798177,25714,6
9798177,19987,6
9798177,22034,5
9798177,25153,5
9798177,6920,5
9798177,33116,5
9798177,6909,5
9798177,9738,5
9798177,6973,5
9798177,25149,5
9798177,3377,5
9798177,2938,5
9798177,17090,5
9798177,15285,5
9798177,32996,5
9798177,5180,5
9798177,2158,5
9798177,4002,5
9798177,1173,5
9798177,26761,5
9798177,5670,5
9798177,19988,5
9798177,5036,4
9798177,1174,4
9799572,30574,5012
9799572,11557,738
9799572,26138,628
9799572,17450,587
9799572,8076,320
9799572,8055,270
9799572,2136,195
9799572,27199,192
9799572,8717,175
9799572,17213,134
9799572,12680,134
9799572,26207,123
9799572,6750,101
9799572,1642,85
9799572,29076,77
9799572,26076,71
9799572,15048,69
9799572,11590,62
9799572,16830,61
9799572,10197,53
9799572,24960,52
9799572,1128,52
9799572,2138,51
9799572,3389,47
9799572,1540,45
9799572,10825,45
9799572,25148,43
9799572,11743,41
9799572,11497,41
9799572,2132,41
9799572,3358,40
9799572,25149,39
9799572,11550,35
9799572,23037,35
9799572,10210,35
9799572,3371,34
9799572,24995,34
9799572,25150,29
9799572,22743,28
9799572,9886,28
9799572,1499,28
9799572,3211,28
9799572,5207,26
9799572,11503,26
9799572,3786,26
9799572,17724,26
9799572,20939,25
9799572,8517,25
9799572,21387,25
9799572,28612,25
9799572,11500,25
9799572,18520,25
9799572,24964,24
9799572,1078,24
9799572,14408,24
9799572,8273,24
9799572,4944,23
9799572,25151,22
9799572,26146,22
9799572,3539,22
9799572,18640,21
9799572,10093,21
9799572,10094,21
9799572,1679,21
9799572,4942,21
9799572,26077,21
9799572,17451,21
9799572,17217,20
9799572,19767,20
9799572,25765,19
9799572,3392,19
9799572,18682,19
9799572,15646,19
9799572,11491,18
9799572,24997,18
9799572,24996,18
9799572,15067,18
9799572,15060,18
9799572,14894,18
9799572,24993,17
9799572,1659,17
9799572,26197,17
9799572,11505,16
9799572,21815,16
9799572,26078,16
9799572,1120,15
9799572,722,15
9799572,10824,15
9799572,2135,15
9799572,8268,15
9799572,17906,15
9799572,12681,15
9799572,25152,14
9799572,11595,14
9799572,1542,14
9799572,24999,14
9799572,747,14
9799572,17667,14
9799572,18852,13
9799572,2149,13
9815702,30574,2776
9815702,31617,876
9815702,31745,724
9815702,22973,542
9815702,11305,311
9815702,11557,307
9815702,31723,302
9815702,8717,243
9815702,26138,235
9815702,22983,228
9815702,18886,178
9815702,27199,156
9815702,1642,137
9815702,7037,116
9815702,29011,96
9815702,32623,93
9815702,31756,65
9815702,11743,64
9815702,17213,57
9815702,11124,54
9815702,27473,51
9815702,5207,49
9815702,25147,49
9815702,23796,48
9815702,27613,48
9815702,10197,47
9815702,31417,46
9815702,3389,45
9815702,18045,43
9815702,22743,42
9815702,20939,42
9815702,32345,41
9815702,6740,38
9815702,25148,31
9815702,3392,30
9815702,11590,29
9815702,17080,28
9815702,11550,25
9815702,30521,25
9815702,23037,25
9815702,3371,24
9815702,8055,24
9815702,6738,24
9815702,10210,23
9815702,24993,23
9815702,22977,23
9815702,23798,23
9815702,9221,22
9815702,1540,22
9815702,33114,21
9815702,17081,21
9815702,25149,20
9815702,31614,20
9815702,10094,19
9815702,27470,19
9815702,21312,19
9815702,11497,18
9815702,14064,18
9815702,1659,18
9815702,21815,18
9815702,26785,17
9815702,32586,17
9815702,11136,17
9815702,27611,17
9815702,31727,16
9815702,22991,16
9815702,11130,16
9815702,1128,15
9815702,24995,15
9815702,1078,15
9815702,22992,15
9815702,27472,15
9815702,29076,14
9815702,10093,14
9815702,3358,14
9815702,24996,14
9815702,18051,14
9815702,24992,14
9815702,11366,14
9815702,31719,14
9815702,25152,13
9815702,12680,13
9815702,32341,13
9815702,1671,13
9815702,26163,12
9815702,31741,12
9815702,1549,12
9815702,11369,12
9815702,6732,12
9815702,4665,12
9815702,22753,11
9815702,24960,11
9815702,20774,11
9815702,18054,11
9815702,3377,11
9815702,6122,11
9815702,6750,11
9815702,831,11
9815702,22674,11
9815702,6741,11
9833184,30574,32878
9833184,11557,1638
9833184,33114,1259
9833184,8717,1180
9833184,31745,1136
9833184,11305,878
9833184,22973,846
9833184,26138,649
9833184,32989,600
9833184,5207,513
9833184,27199,359
9833184,18886,350
9833184,25908,341
9833184,31723,329
9833184,31617,300
9833184,22743,229
9833184,4786,228
9833184,29011,224
9833184,22983,220
9833184,11590,197
9833184,32623,172
9833184,25149,158
9833184,25150,154
9833184,11743,138
9833184,30521,129
9833184,22753,104
9833184,17213,90
9833184,24996,90
9833184,10210,81
9833184,15169,80
9833184,25151,80
9833184,31724,75
9833184,10197,72
9833184,1128,71
9833184,18045,68
9833184,20774,66
9833184,33035,65
9833184,11550,63
9833184,4944,61
9833184,33009,57
9833184,31756,55
9833184,751,54
9833184,25167,49
9833184,3389,46
9833184,25152,46
9833184,24995,46
9833184,724,44
9833184,29452,43
9833184,33012,43
9833184,24997,43
9833184,1078,43
9833184,32586,42
9833184,11505,40
9833184,11497,39
9833184,22977,39
9833184,2104,38
9833184,3392,36
9833184,10094,36
9833184,11366,35
9833184,4787,35
9833184,722,34
9833184,8055,32
9833184,25822,32
9833184,24960,30
9833184,31727,30
9833184,18640,29
9833184,32996,29
9833184,1691,28
9833184,9221,28
9833184,33124,28
9833184,5444,28
9833184,4942,28
9833184,723,28
9833184,21274,27
9833184,20731,27
9833184,32099,27
9833184,23037,26
9833184,14064,25
9833184,14370,25
9833184,4834,25
9833184,33045,25
9833184,18680,24
9833184,2218,24
9833184,11503,24
9833184,18994,24
9833184,10644,23
9833184,22689,23
9833184,11988,23
9833184,19609,23
9833184,20824,22
9833184,22352,22
9833184,1540,22
9833184,11589,22
9833184,3371,21
9833184,18851,21
9833184,18054,21
9833184,10093,21
9833184,24999,21
9833184,783,21
9833184,12680,21
9850443,30574,13400
9850443,11743,1465
9850443,14487,832
9850443,32353,518
9850443,11557,462
9850443,4949,357
9850443,8717,261
9850443,14467,212
9850443,17213,204
9850443,6184,180
9850443,15048,142
9850443,32366,142
9850443,22743,132
9850443,1691,123
9850443,25148,117
9850443,8517,112
9850443,5207,109
9850443,18045,109
9850443,18326,107
9850443,3389,98
9850443,22034,94
9850443,10197,87
9850443,1642,77
9850443,5051,76
9850443,3392,73
9850443,11590,72
9850443,18367,68
9850443,1659,65
9850443,21989,60
9850443,20939,59
9850443,10210,57
9850443,3371,56
9850443,6178,56
9850443,8055,55
9850443,24993,55
9850443,1416,51
9850443,25149,50
9850443,15067,50
9850443,8067,49
9850443,12948,47
9850443,30521,45
9850443,25147,45
9850443,6131,45
9850443,2277,41
9850443,6216,39
9850443,18318,38
9850443,32586,38
9850443,22753,37
9850443,2271,37
9850443,4985,37
9850443,14552,36
9850443,24995,36
9850443,19017,35
9850443,6186,35
9850443,12680,34
9850443,25151,33
9850443,30672,32
9850443,10093,31
9850443,5058,31
9850443,5832,31
9850443,25150,29
9850443,3377,29
9850443,19524,29
9850443,31036,29
9850443,13333,29
9850443,5481,28
9850443,11221,27
9850443,6189,27
9850443,6195,27
9850443,9221,26
9850443,4959,26
9850443,5066,26
9850443,6185,25
9850443,6190,25
9850443,6163,25
9850443,25152,24
9850443,9484,24
9850443,25822,24
9850443,24992,24
9850443,3379,23
9850443,20849,22
9850443,22689,22
9850443,31656,22
9850443,25506,22
9850443,3677,22
9850443,661,22
9850443,941,21
9850443,24996,21
9850443,24999,21
9850443,2313,20
9850443,18051,20
9850443,4968,20
9850443,21672,20
9850443,5075,20
9850443,22487,20
9850443,686,19
9850443,7725,19
9850443,20288,18
9850443,9477,18
9850443,6187,18
9858488,30574,3011
9858488,14487,517
9858488,21457,363
9858488,33114,303
9858488,15048,202
9858488,19974,201
9858488,11743,191
9858488,32989,159
9858488,6953,114
9858488,25438,113
9858488,14467,109
9858488,3371,100
9858488,21470,96
9858488,16799,93
9858488,6888,87
9858488,20939,87
9858488,21474,82
9858488,21447,76
9858488,21459,75
9858488,6857,74
9858488,8717,73
9858488,3389,73
9858488,19983,71
9858488,16805,70
9858488,6895,57
9858488,3677,57
9858488,17124,55
9858488,11557,51
9858488,12680,49
9858488,3676,49
9858488,3392,47
9858488,7852,46
9858488,11221,46
9858488,29452,38
9858488,21473,37
9858488,25148,36
9858488,450,36
9858488,21472,36
9858488,6920,35
9858488,9147,35
9858488,25436,33
9858488,6914,31
9858488,31359,31
9858488,17129,30
9858488,19980,30
9858488,33012,29
9858488,6597,29
9858488,15060,28
9858488,33165,27
9858488,3379,26
9858488,6909,25
9858488,15960,25
9858488,14552,24
9858488,4949,24
9858488,12600,23
9858488,5583,23
9858488,21465,23
9858488,6960,22
9858488,18045,22
9858488,3377,22
9858488,5207,21
9858488,21464,21
9858488,19733,20
9858488,21449,20
9858488,17090,19
9858488,4002,19
9858488,21462,19
9858488,21456,19
9858488,33124,18
9858488,26735,18
9858488,793,18
9858488,1691,17
9858488,25150,17
9858488,33116,17
9858488,6976,17
9858488,3679,17
9858488,27956,17
9858488,1416,16
9858488,32996,16
9858488,6596,16
9858488,23248,16
9858488,27130,16
9858488,22034,15
9858488,33023,15
9858488,19979,15
9858488,19867,15
9858488,22743,14
9858488,10377,14
9858488,15997,14
9858488,27199,13
9858488,24993,13
9858488,7484,13
9858488,16757,13
9858488,21463,13
9858488,21448,13
9858488,20270,13
9858488,6973,12
9858488,1200,12
9858488,14485,12
9858488,31360,12
9876989,30574,24171
9876989,19052,1171
9876989,19175,906
9876989,8717,223
9876989,11557,172
9876989,11305,154
9876989,13561,81
9876989,33114,56
9876989,7778,54
9876989,29011,47
9876989,4801,46
9876989,5207,45
9876989,27705,42
9876989,22973,41
9876989,19165,41
9876989,22743,40
9876989,9277,40
9876989,19176,40
9876989,2593,39
9876989,19141,36
9876989,25223,35
9876989,19103,32
9876989,1540,31
9876989,7824,30
9876989,13547,29
9876989,11743,27
9876989,27199,27
9876989,19125,25
9876989,32989,24
9876989,19160,24
9876989,30729,18
9876989,27644,18
9876989,19083,17
9876989,14821,16
9876989,1691,15
9876989,27723,15
9876989,22753,13
9876989,19109,13
9876989,18886,12
9876989,9221,12
9876989,7787,12
9876989,19064,12
9876989,19065,12
9876989,13575,12
9876989,18045,11
9876989,32586,11
9876989,29452,10
9876989,30521,10
9876989,4834,10
9876989,16205,10
9876989,15169,9
9876989,7725,9
9876989,31617,8
9876989,25167,8
9876989,19071,8
9876989,7763,8
9876989,11590,7
9876989,20774,7
9876989,25150,7
9876989,2519,7
9876989,7739,7
9876989,19072,7
9876989,19102,7
9876989,19079,7
9876989,19152,7
9876989,16965,7
9876989,24960,6
9876989,25151,6
9876989,25153,6
9876989,1078,6
9876989,18051,6
9876989,15048,6
9876989,19146,6
9876989,22789,6
9876989,13555,6
9876989,19077,6
9876989,20856,6
9876989,27706,6
9876989,25152,5
9876989,22689,5
9876989,1542,5
9876989,24997,5
9876989,25000,5
9876989,2517,5
9876989,5481,5
9876989,11535,5
9876989,12680,5
9876989,16203,5
9876989,13528,5
9876989,13565,5
9876989,12035,5
9876989,13568,5
9876989,7806,5
9876989,7746,5
9876989,19166,5
9876989,19150,5
9876989,2744,5
9876989,783,4
9876989,19127,4
9876989,12034,4
9888775,30574,51457
9888775,33114,983
9888775,26138,759
9888775,11557,681
9888775,8055,608
9888775,32989,516
9888775,8717,434
9888775,28422,373
9888775,6750,186
9888775,14370,142
9888775,5207,119
9888775,25148,118
9888775,17213,117
9888775,27199,115
9888775,25438,111
9888775,8076,102
9888775,10197,99
9888775,33004,90
9888775,18668,84
9888775,33045,83
9888775,11743,72
9888775,29452,72
9888775,10210,68
9888775,25149,65
9888775,9638,65
9888775,28445,64
9888775,11590,54
